gender,race_ethnicity,first_gen,international_student,financial_aid_status,engagement_variance,sleep_schedule_drift,social_activity_decline,academic_trend,missed_class_streak,financial_stress_flag,help_seeking_flag,self_report_score,support_recommended
female,hispanic_latino,0,0,none,0.7392,0.4277,0.0,0.3513,2,0,0,58.74,0
non_binary,hispanic_latino,0,0,loans_only,0.6677,0.2394,-0.3885,0.1487,3,1,0,57.51,1
female,black,1,0,loans_only,0.1311,0.3208,0.0,0.2221,4,0,0,60.49,0
female,white,0,0,none,0.2045,0.1947,-0.4329,0.2714,1,0,0,59.54,0
female,hispanic_latino,0,0,loans_only,0.4601,0.667,-0.1636,-0.1455,3,0,0,55.98,0
male,white,1,0,both,0.676,0.3176,-0.0023,-0.2153,2,0,0,69.45,0
male,white,0,0,loans_only,0.244,0.1037,-0.2795,-0.3279,1,0,0,81.28,0
male,asian,0,0,both,0.4515,0.2925,-0.2547,-0.1252,4,0,0,52.75,0
female,native_american,0,1,both,0.4027,0.2511,-0.1171,0.1798,3,0,0,37.57,0
male,white,1,0,none,0.2783,0.1072,-0.2922,-0.2253,2,0,0,74.36,0
male,white,1,0,loans_only,0.4232,0.2555,-0.146,0.3743,0,0,0,66.9,0
female,black,0,0,loans_only,0.3063,0.2567,-0.4596,-0.2292,0,0,0,67.9,0
male,prefer_not_to_say,1,0,none,0.6266,0.2195,-0.4077,0.2218,2,0,0,77.41,0
male,white,1,0,none,0.4408,0.2183,-0.3347,-0.1126,2,1,0,62.26,1
female,black,1,0,loans_only,0.2503,0.2602,-0.3725,-0.005,2,0,1,77.8,0
male,white,1,0,pell_grant,0.1468,0.2014,-0.1498,-0.1738,2,0,0,83.57,0
female,white,1,0,pell_grant,0.4777,0.5756,-0.5018,0.5122,2,0,0,62.18,0
female,white,0,0,loans_only,0.4343,0.3291,0.0,-0.3409,1,1,0,69.48,1
female,hispanic_latino,1,0,both,0.1224,0.2241,0.0,0.1403,3,0,0,86.51,0
female,hispanic_latino,1,0,both,0.785,0.515,-0.5062,-0.3022,4,1,0,56.86,1
female,hispanic_latino,1,0,pell_grant,0.4092,0.184,-0.279,0.0274,3,1,0,51.48,0
female,white,0,0,none,0.267,0.2487,-0.2381,0.0131,3,0,0,52.62,0
male,white,0,0,loans_only,0.4725,0.407,0.0,0.2537,1,0,0,75.7,0
male,hispanic_latino,0,0,pell_grant,0.2229,0.3384,0.0,0.2334,3,0,0,57.8,0
female,hispanic_latino,0,0,none,0.1537,0.5673,-0.0301,0.1298,0,0,0,61.97,0
male,white,0,0,none,0.2929,0.3094,-0.1083,0.2751,0,0,0,55.41,0
male,hispanic_latino,1,0,pell_grant,0.2553,0.2028,-0.1751,-0.3611,0,0,0,74.23,0
female,white,0,1,both,0.3476,0.0985,0.0,-0.1079,4,0,0,71.74,0
prefer_not_to_say,asian,0,0,none,0.4094,0.2143,0.0,-0.1692,3,0,0,72.33,0
female,black,0,0,none,0.3062,0.3187,-0.2094,-0.2584,1,0,0,65.02,0
female,white,0,0,loans_only,0.6394,0.1637,0.0,0.2157,0,0,0,77.35,0
female,asian,0,0,both,0.3627,0.2454,-0.4708,0.2102,1,1,0,64.62,1
female,white,1,0,both,0.4282,0.4421,-0.0834,0.1811,0,1,0,74.46,1
female,white,1,0,none,0.1356,0.3924,-0.5374,-0.0486,4,0,0,60.77,1
female,black,1,0,none,0.1498,0.1564,0.0,0.3278,0,0,0,50.5,0
male,other,0,0,pell_grant,0.465,0.4667,-0.1072,0.2473,0,0,0,63.23,0
male,white,0,0,loans_only,0.1221,0.2983,-0.1109,0.2592,3,1,0,73.58,0
male,white,0,0,none,0.6384,0.3538,-0.057,0.0553,3,0,0,74.1,1
male,black,0,0,loans_only,0.7219,0.2085,-0.2191,-0.1177,2,0,0,72.13,0
male,white,0,0,none,0.1608,0.4943,-0.4454,0.1607,4,0,0,52.86,0
male,asian,0,0,none,0.3773,0.1239,-0.4178,0.0789,0,0,0,65.07,0
female,white,0,0,pell_grant,0.4102,0.3376,-0.091,-0.0198,1,1,0,54.91,1
female,native_american,1,0,loans_only,0.215,0.2497,-0.6023,0.2018,5,1,0,62.99,0
female,white,1,0,none,0.6056,0.4889,-0.6086,-0.0601,2,0,0,61.16,1
female,multiracial,0,0,pell_grant,0.3653,0.5794,-0.3435,0.6015,2,0,0,86.63,0
male,black,0,0,pell_grant,0.484,0.1215,-0.2669,0.0727,1,0,0,74.09,0
female,native_american,1,0,none,0.6217,0.3794,-0.2757,0.2761,1,0,0,36.49,0
female,white,1,0,pell_grant,0.4576,0.4988,-0.0377,-0.2036,3,0,0,63.52,0
female,white,0,0,none,0.247,0.2442,-0.1505,-0.1752,1,0,0,62.73,0
male,white,0,0,loans_only,0.5297,0.1661,-0.0613,-0.119,3,0,0,75.22,0
female,black,1,1,both,0.5135,0.3796,-0.2972,-0.2224,2,0,0,54.81,0
female,white,0,0,both,0.3107,0.4042,-0.295,-0.282,4,1,0,49.67,1
female,hispanic_latino,0,0,pell_grant,0.5103,0.4695,-0.4175,0.2527,4,1,0,40.84,1
female,white,0,0,both,0.6409,0.1797,0.0,0.3474,2,1,1,55.09,0
male,black,1,0,loans_only,0.2377,0.1825,-0.4283,0.2833,0,0,0,88.89,0
female,black,0,0,loans_only,0.3609,0.1867,-0.3447,0.017,4,1,0,41.72,0
female,white,1,0,loans_only,0.3516,0.4984,-0.1102,0.307,1,0,0,60.14,0
non_binary,hispanic_latino,0,0,pell_grant,0.2259,0.3027,-0.4639,-0.0439,2,1,0,55.81,1
female,white,0,0,none,0.6495,0.3718,-0.0343,-0.0055,1,0,0,57.72,0
male,other,0,0,loans_only,0.6325,0.6885,-0.3401,-0.4073,3,1,0,68.87,1
male,asian,0,0,none,0.1556,0.3567,-0.5113,-0.3313,0,1,0,42.21,1
female,white,0,0,none,0.3669,0.161,-0.4105,0.0746,2,0,0,44.18,0
female,white,1,0,loans_only,0.2446,0.3268,-0.1998,-0.0208,1,1,0,48.83,0
female,hispanic_latino,1,0,none,0.2029,0.3211,-0.2724,0.3032,2,0,0,79.57,0
female,black,0,0,loans_only,0.2761,0.5583,-0.1194,0.1661,2,1,0,64.28,1
female,multiracial,0,0,pell_grant,0.2358,0.3158,0.0,0.2067,0,1,0,63.98,0
male,white,1,0,pell_grant,0.2234,0.2334,-0.1655,0.0473,2,0,0,83.93,0
female,white,1,0,loans_only,0.4339,0.3329,-0.2632,0.0432,2,0,0,50.56,0
female,white,0,0,loans_only,0.2951,0.2446,-0.3274,-0.0508,0,0,1,44.12,0
male,white,0,0,both,0.3298,0.29,0.0,0.1909,1,0,0,77.31,0
female,prefer_not_to_say,1,0,pell_grant,0.4135,0.4166,0.0,-0.3048,3,1,1,51.48,0
male,multiracial,0,0,both,0.1534,0.2327,-0.3913,0.3006,4,0,1,48.48,0
female,white,1,0,loans_only,0.5323,0.4466,-0.5504,-0.3246,3,1,0,58.75,1
male,white,0,0,loans_only,0.1466,0.1936,-0.2195,0.1763,0,0,0,65.71,0
male,hispanic_latino,1,0,pell_grant,0.5221,0.3712,-0.104,-0.071,6,0,0,78.45,1
female,white,0,0,pell_grant,0.7063,0.5294,-0.5924,0.0733,1,1,0,67.1,1
male,black,1,0,both,0.5278,0.3978,-0.0209,-0.0596,1,1,0,52.66,0
female,hispanic_latino,0,0,loans_only,0.3158,0.6223,-0.2034,-0.1972,3,1,0,53.55,1
female,hispanic_latino,1,0,pell_grant,0.65,0.3388,-0.4548,-0.4535,3,0,0,58.04,1
female,white,0,0,pell_grant,0.5198,0.1692,-0.0577,-0.0385,3,0,1,87.04,0
female,hispanic_latino,0,0,none,0.2939,0.5155,-0.2553,0.1338,0,0,1,83.94,0
male,hispanic_latino,0,0,none,0.5835,0.4869,-0.2016,-0.0187,2,0,0,77.25,1
female,hispanic_latino,0,0,none,0.216,0.2395,-0.2765,0.2917,1,0,0,65.13,0
female,hispanic_latino,0,0,none,0.3722,0.7428,-0.3369,-0.0655,3,0,0,63.46,1
male,asian,1,0,both,0.3851,0.2702,-0.3891,-0.0107,0,0,0,72.85,0
female,white,1,0,pell_grant,0.5329,0.3657,0.0,-0.081,2,1,0,83.06,1
male,white,0,0,none,0.2954,0.2507,-0.373,0.002,0,0,0,65.07,0
female,white,1,0,pell_grant,0.5267,0.5343,-0.2912,0.0155,0,1,0,57.11,1
male,black,1,0,none,0.8394,0.281,-0.0025,-0.0111,4,0,0,71.67,1
female,white,0,0,loans_only,0.2994,0.3175,-0.1834,-0.2879,1,0,0,92.42,0
male,hispanic_latino,1,0,loans_only,0.1334,0.5307,-0.182,0.1352,1,0,0,80.28,0
female,white,0,0,both,0.4683,0.3292,0.0,-0.0615,0,0,0,90.56,0
non_binary,multiracial,0,0,loans_only,0.4043,0.2775,-0.2972,0.0629,1,0,0,77.25,0
other_not_listed,hispanic_latino,0,0,pell_grant,0.1663,0.3841,-0.332,-0.3474,3,1,0,45.62,0
male,white,1,0,pell_grant,0.4611,0.3513,-0.2096,-0.1293,3,0,0,71.95,1
female,white,0,0,both,0.5286,0.317,-0.5309,0.3696,3,1,0,50.72,0
female,white,1,0,pell_grant,0.3387,0.3935,-0.096,-0.1195,3,1,0,71.79,0
male,asian,0,0,loans_only,0.4616,0.316,-0.4256,0.3099,2,0,0,50.41,0
male,asian,1,0,both,0.1625,0.5326,-0.2257,0.0325,1,0,0,68.66,0
male,black,0,0,none,0.2375,0.5728,-0.1386,-0.0238,3,1,0,67.12,1
male,white,0,0,both,0.4866,0.2365,-0.1855,-0.1166,5,1,0,38.43,1
female,multiracial,0,0,both,0.3956,0.4351,-0.7412,0.2793,1,1,0,40.34,0
female,white,0,0,none,0.2965,0.3163,-0.1537,-0.315,2,1,0,63.86,0
female,hispanic_latino,0,0,none,0.4461,0.3755,-0.4451,0.5398,2,0,0,70.11,0
male,hispanic_latino,0,0,pell_grant,0.8318,0.5615,-0.3904,0.4586,3,0,0,65.71,0
female,white,0,0,loans_only,0.4301,0.4008,0.0,0.6121,1,0,0,66.37,0
female,white,0,0,loans_only,0.1738,0.5147,-0.2643,-0.2172,2,0,0,66.45,0
male,white,0,0,none,0.1889,0.1087,-0.1548,-0.1174,3,0,0,72.5,0
female,black,0,0,both,0.2461,0.6033,-0.4493,-0.0088,2,1,0,57.25,1
female,hispanic_latino,0,0,pell_grant,0.1592,0.2451,-0.459,0.0384,3,1,0,48.89,0
female,multiracial,1,0,pell_grant,0.217,0.158,-0.3736,-0.1852,1,0,0,58.7,0
female,hispanic_latino,0,0,loans_only,0.2106,0.4018,-0.1888,-0.1399,2,0,1,78.14,0
female,white,0,0,loans_only,0.6276,0.2539,-0.3084,-0.0459,0,0,1,48.8,0
male,white,0,0,loans_only,0.611,0.755,0.0,0.0314,0,0,0,43.66,1
male,black,0,0,none,0.2802,0.185,0.0,-0.1509,2,0,0,89.54,0
male,white,0,0,pell_grant,0.2298,0.3259,0.0,0.1215,1,0,0,64.4,0
male,white,0,0,both,0.2434,0.2506,-0.0625,0.0551,6,0,0,47.92,0
female,white,0,0,none,0.2575,0.352,-0.4049,0.1706,0,0,0,52.78,0
female,black,1,0,none,0.1673,0.4239,-0.2766,-0.0606,3,0,0,52.15,0
female,hispanic_latino,0,0,loans_only,0.5019,0.4734,0.0,0.1905,3,0,0,79.33,0
male,white,0,0,both,0.8494,0.2687,-0.3644,-0.0901,2,1,0,69.78,1
female,asian,0,0,pell_grant,0.4482,0.4201,-0.1174,0.5529,2,0,0,77.58,0
male,native_american,1,0,loans_only,0.3633,0.6309,-0.463,0.1049,1,1,0,61.93,0
male,black,1,0,loans_only,0.2346,0.1235,0.0,0.4448,3,0,0,58.04,0
male,white,0,0,none,0.7022,0.4129,-0.2549,0.2885,1,0,0,53.65,0
female,black,0,0,pell_grant,0.2588,0.1713,-0.1704,0.064,3,1,0,64.47,0
male,hispanic_latino,1,0,pell_grant,0.6961,0.3661,-0.3304,0.0797,4,1,0,67.3,1
female,white,1,0,none,0.1702,0.3468,-0.0527,0.249,1,0,0,59.6,0
female,hispanic_latino,1,0,both,0.3092,0.3488,-0.1639,0.2861,1,0,0,65.73,0
male,native_american,0,0,pell_grant,0.1239,0.1818,0.0,-0.0425,1,0,0,66.65,0
female,white,1,0,both,0.2411,0.2822,-0.1193,0.3943,3,0,0,69.53,0
male,white,1,0,both,0.3308,0.2875,-0.488,0.1768,1,0,0,84.26,0
male,white,1,0,pell_grant,0.4422,0.2237,0.0,-0.0865,2,0,0,65.78,0
male,hispanic_latino,0,0,both,0.3238,0.1991,-0.1106,0.2082,3,1,0,50.13,0
female,black,0,0,loans_only,0.6024,0.3146,-0.1334,0.1542,1,1,0,93.54,1
female,white,0,0,both,0.5331,0.3914,-0.3839,-0.3223,6,1,0,80.27,1
female,white,0,0,pell_grant,0.3371,0.5602,0.0,0.1075,3,0,0,72.75,0
male,multiracial,0,0,pell_grant,0.3731,0.2691,-0.0945,0.1824,3,0,0,36.14,0
female,asian,1,0,none,0.4081,0.1649,-0.2417,0.3656,1,0,0,78.56,0
prefer_not_to_say,multiracial,1,0,pell_grant,0.249,0.3143,-0.0784,0.3584,0,0,1,76.75,0
non_binary,white,0,0,none,0.4391,0.1698,0.0,0.379,1,0,0,75.23,0
female,multiracial,0,0,loans_only,0.1346,0.2038,-0.4702,-0.1455,6,1,0,67.34,1
male,white,1,0,none,0.3258,0.4466,-0.2853,0.4085,1,0,0,78.54,0
female,hispanic_latino,0,1,loans_only,0.808,0.6289,-0.407,0.5761,2,1,0,50.63,1
female,white,1,0,pell_grant,0.4273,0.3345,-0.3841,-0.207,2,0,0,64.5,0
female,native_american,1,0,loans_only,0.3735,0.3194,-0.1512,0.4032,0,0,1,69.71,0
male,white,0,0,loans_only,0.2131,0.2852,0.0,0.3212,6,1,0,66.89,0
male,other,0,0,loans_only,0.1533,0.1882,-0.0121,-0.2396,1,0,0,82.83,0
female,other,0,0,none,0.3324,0.415,-0.1442,0.0968,1,0,1,58.9,0
female,multiracial,1,0,both,0.2968,0.1086,-0.0518,-0.3501,6,1,0,77.55,1
female,white,1,0,pell_grant,0.5289,0.1712,-0.0565,-0.3313,2,0,1,58.18,0
female,white,1,0,none,0.2821,0.213,0.0,-0.0193,2,0,0,70.38,0
female,white,1,0,pell_grant,0.3279,0.1244,-0.1471,0.0838,3,0,0,54.22,0
male,white,1,0,pell_grant,0.608,0.313,-0.1855,0.0732,2,1,0,55.87,1
male,white,0,0,loans_only,0.2279,0.3054,-0.3197,0.1695,1,0,0,73.2,0
female,hispanic_latino,0,0,loans_only,0.5108,0.2495,0.0,-0.0966,1,0,0,49.09,0
male,asian,0,0,pell_grant,0.5029,0.0781,-0.5638,0.2285,2,0,0,69.66,0
male,multiracial,0,0,none,0.2872,0.3869,0.0,0.6616,1,0,0,56.95,0
male,white,0,0,none,0.2628,0.1795,-0.3346,0.2758,0,0,0,57.96,0
male,white,0,0,none,0.3119,0.1557,0.0,0.0367,2,0,0,46.09,0
female,hispanic_latino,0,0,loans_only,0.5298,0.425,-0.0165,0.2705,2,0,0,85.62,0
female,multiracial,1,0,none,0.3068,0.2676,-0.3288,0.3169,0,0,0,66.32,0
female,white,1,0,none,0.3602,0.2399,-0.2019,0.218,3,0,1,76.7,0
male,white,1,0,loans_only,0.6941,0.2979,0.0,-0.1184,2,0,0,79.19,0
female,white,1,0,loans_only,0.2249,0.308,-0.2665,0.0467,4,1,0,51.89,1
female,black,0,0,none,0.3939,0.2572,0.0,0.3611,4,0,0,64.4,0
female,white,0,0,pell_grant,0.1582,0.1438,-0.2682,0.1194,1,0,0,78.7,0
female,other,0,0,pell_grant,0.3508,0.2233,-0.2781,0.3329,6,1,0,59.04,0
female,native_american,0,0,pell_grant,0.2637,0.3594,-0.2906,0.2494,1,0,0,64.92,0
female,asian,0,0,none,0.3372,0.6043,0.0,0.0913,2,0,0,71.93,0
male,hispanic_latino,0,1,none,0.6925,0.4132,0.0,0.0649,0,0,0,66.68,0
male,multiracial,1,0,none,0.3991,0.2691,-0.5954,0.0801,3,0,0,59.4,0
female,white,1,0,pell_grant,0.7888,0.3982,-0.3782,0.0215,1,1,0,53.82,0
male,white,1,0,loans_only,0.2265,0.2085,-0.5386,-0.2042,1,1,1,57.93,0
male,white,0,0,loans_only,0.304,0.2451,-0.4022,0.5959,1,0,0,62.18,0
female,hispanic_latino,1,0,pell_grant,0.1976,0.5255,0.0,0.0528,3,0,0,58.41,0
male,white,1,0,pell_grant,0.4803,0.3475,0.0,-0.0867,5,0,1,69.29,0
female,hispanic_latino,1,0,none,0.535,0.1418,-0.2318,0.1012,0,0,1,61.94,0
female,other,1,0,both,0.2517,0.3593,-0.269,0.0369,1,0,0,85.6,0
male,white,0,0,loans_only,0.1465,0.3874,-0.4915,0.0739,0,1,0,61.51,0
female,white,0,1,none,0.2991,0.4997,-0.0588,-0.1317,1,0,0,58.03,0
female,multiracial,0,0,both,0.172,0.2045,-0.3288,-0.3545,1,1,0,59.07,1
female,asian,0,0,pell_grant,0.6807,0.2418,-0.2238,0.3073,2,0,0,60.66,0
female,white,0,0,none,0.2533,0.2535,-0.2915,0.0239,1,0,0,94.79,0
female,white,1,0,pell_grant,0.2062,0.2963,-0.0942,0.673,0,0,0,64.51,0
male,white,0,0,pell_grant,0.547,0.2847,-0.0728,-0.0969,1,1,0,52.8,1
female,white,0,0,none,0.4082,0.4239,-0.2102,-0.2757,3,0,0,71.54,1
female,white,0,0,loans_only,0.2941,0.3153,-0.2917,0.1424,0,0,0,75.74,0
male,white,0,0,loans_only,0.2113,0.1944,-0.1314,-0.0556,0,0,0,65.03,0
female,hispanic_latino,0,0,loans_only,0.6075,0.1825,-0.2497,-0.1452,4,1,0,62.14,1
male,white,0,0,pell_grant,0.1444,0.4139,-0.5054,-0.1066,0,0,0,37.75,0
female,white,0,0,none,0.6048,0.5315,-0.2777,0.2726,2,0,0,53.93,0
female,white,0,0,loans_only,0.7798,0.5223,-0.6195,0.3133,0,0,0,52.89,0
female,white,0,0,none,0.2338,0.1296,-0.0722,0.147,1,0,0,70.74,0
female,hispanic_latino,0,0,pell_grant,0.503,0.4803,0.0,0.0918,2,1,0,72.92,1
male,black,0,1,loans_only,0.1321,0.4117,0.0,0.407,2,0,0,39.66,0
male,pacific_islander,1,0,none,0.1199,0.3333,-0.0944,0.4533,3,0,0,71.39,0
female,white,1,0,loans_only,0.1633,0.2331,-0.1178,-0.1159,0,0,1,82.45,0
female,white,0,0,pell_grant,0.2888,0.0801,0.0,-0.0787,2,0,0,79.94,0
male,black,1,0,loans_only,0.3154,0.3459,-0.0539,-0.0076,0,0,0,72.99,0
female,white,0,0,loans_only,0.2755,0.4492,-0.3045,0.2149,4,0,0,37.54,0
female,hispanic_latino,1,0,pell_grant,0.2309,0.4737,-0.948,-0.2686,4,1,0,67.64,1
male,black,0,0,none,0.2905,0.226,-0.2803,0.214,2,0,0,56.93,0
female,white,1,0,pell_grant,0.2297,0.3526,-0.3465,-0.1975,5,1,0,56.53,1
male,white,0,0,none,0.567,0.2311,0.0,0.1735,2,0,0,49.19,0
female,white,0,1,pell_grant,0.5121,0.3032,-0.1136,-0.0423,0,0,0,56.97,0
male,white,0,0,both,0.5549,0.2997,-0.2049,-0.2487,1,0,0,64.48,0
female,white,1,1,none,0.8423,0.3484,0.0,-0.5867,7,1,0,63.03,1
female,white,1,0,loans_only,0.3436,0.3676,-0.1408,0.2748,3,0,0,64.42,0
female,hispanic_latino,0,0,none,0.1493,0.2691,-0.2687,0.3509,1,0,1,71.85,0
non_binary,white,0,0,none,0.2274,0.5434,-0.4142,-0.2595,3,0,0,57.19,0
female,white,0,0,loans_only,0.1193,0.2849,-0.2298,0.0491,2,0,0,74.91,0
female,white,1,0,none,0.3723,0.6574,-0.4029,0.0872,1,0,0,52.37,0
male,white,0,0,both,0.7829,0.4195,-0.1894,0.1977,1,0,0,34.71,0
female,white,1,0,both,0.5226,0.3183,-0.2013,0.3157,2,0,0,73.17,0
female,asian,0,0,pell_grant,0.3241,0.2343,0.0,-0.0812,2,0,0,48.3,0
female,white,0,0,pell_grant,0.3012,0.5773,0.0,0.1821,2,0,1,51.3,0
male,asian,1,0,both,0.4056,0.2347,-0.1925,0.2074,4,0,0,68.25,0
female,prefer_not_to_say,0,0,loans_only,0.5229,0.1528,-0.0846,0.0857,0,0,0,54.43,0
female,white,1,0,both,0.2011,0.1668,-0.6223,-0.1668,2,1,0,82.65,1
male,white,1,0,none,0.7329,0.4158,0.0,-0.2631,1,0,0,76.87,0
male,white,0,0,pell_grant,0.147,0.327,-0.2264,0.1862,2,1,0,57.82,0
female,asian,0,0,loans_only,0.1188,0.4418,-0.0842,-0.2904,3,0,0,81.4,0
male,native_american,0,0,loans_only,0.2656,0.3834,-0.2163,-0.1722,0,0,0,77.13,0
female,hispanic_latino,1,0,both,0.3439,0.2781,-0.2311,0.0909,1,0,0,76.15,0
female,multiracial,0,0,none,0.5458,0.3806,-0.481,0.4147,1,0,0,60.43,0
female,black,0,0,none,0.3175,0.1761,0.0,0.2995,5,0,0,68.37,0
male,hispanic_latino,0,0,pell_grant,0.4564,0.4346,-0.2579,0.4446,1,0,0,52.52,0
male,multiracial,0,0,both,0.2506,0.3336,-0.465,0.2039,1,0,0,67.96,0
female,white,0,0,pell_grant,0.2472,0.2852,-0.0531,-0.1558,1,0,0,84.3,0
female,white,0,0,pell_grant,0.3777,0.3274,-0.3173,-0.2759,2,1,1,65.86,1
female,black,1,0,pell_grant,0.5378,0.0878,-0.3282,-0.3095,1,0,0,48.45,0
male,black,1,0,pell_grant,0.3396,0.7351,-0.1137,0.1778,2,0,0,59.01,0
male,white,0,0,pell_grant,0.0986,0.1831,-0.4592,0.061,2,0,1,59.72,0
male,white,0,1,both,0.4821,0.1507,-0.3136,-0.2088,2,1,0,66.21,0
non_binary,white,1,0,none,0.3534,0.6138,-0.4468,-0.5587,3,0,0,57.91,0
male,white,1,0,none,0.4232,0.4321,-0.0578,0.2446,4,0,1,50.07,0
non_binary,white,1,0,pell_grant,0.6539,0.3533,-0.2071,-0.3873,1,1,0,64.97,1
male,white,0,0,both,0.1146,0.1088,0.0,0.2092,1,0,0,70.57,0
female,white,1,0,both,0.1731,0.3106,0.0,0.0019,1,0,0,85.07,0
male,white,1,0,both,0.381,0.4642,-0.0921,-0.0733,6,1,0,53.11,1
female,white,1,0,loans_only,0.4967,0.2974,-0.094,-0.1898,1,0,0,52.9,0
female,asian,1,0,loans_only,0.2284,0.3618,-0.2742,-0.2472,0,0,0,78.46,0
female,hispanic_latino,1,0,loans_only,0.6035,0.2179,-0.1493,0.0356,0,0,0,63.51,0
female,white,0,0,pell_grant,0.3562,0.1295,-0.1227,-0.0486,0,1,0,67.14,0
male,hispanic_latino,0,0,loans_only,0.6908,0.231,-0.2044,0.112,3,0,0,61.31,0
female,white,1,0,pell_grant,0.1808,0.4173,-0.0452,-0.1447,3,1,0,67.49,0
female,hispanic_latino,0,0,both,0.2199,0.4643,0.0,0.1527,0,0,0,66.36,0
male,black,0,0,loans_only,0.3626,0.3096,-0.3231,0.0956,2,1,0,64.99,0
male,white,0,0,none,0.347,0.2449,-0.0582,0.1451,1,0,0,77.39,0
female,white,1,0,none,0.6473,0.1966,0.0,-0.0039,4,1,0,57.38,1
female,black,0,0,pell_grant,0.5428,0.1618,-0.2606,-0.1143,0,0,0,81.64,0
female,white,0,0,both,0.3548,0.6347,-0.1756,0.1621,1,0,0,55.04,0
male,multiracial,1,0,loans_only,0.7351,0.3046,-0.0869,0.4089,5,0,0,61.27,0
female,multiracial,0,0,none,0.5225,0.5182,-0.2124,0.4696,1,0,0,58.45,0
male,white,1,0,both,0.7051,0.1666,-0.2377,0.1648,0,0,1,74.72,0
female,black,1,0,both,0.2192,0.2198,-0.0159,-0.3847,6,1,0,47.79,0
male,multiracial,0,1,both,0.328,0.0941,-0.1189,0.0547,1,0,1,79.41,0
female,multiracial,1,0,both,0.4509,0.4097,-0.2408,0.0383,3,0,0,60.28,0
female,white,0,0,both,0.298,0.3872,0.0,0.2283,1,1,0,64.97,0
female,white,0,0,both,0.1626,0.1898,-0.2029,0.0839,3,1,0,55.69,0
female,white,1,0,none,0.2451,0.4928,-0.0143,0.0287,6,0,0,81.85,0
other_not_listed,hispanic_latino,0,0,both,0.6063,0.164,-0.3016,0.1946,4,1,0,65.98,1
male,white,1,0,pell_grant,0.371,0.1105,-0.0585,0.1716,2,0,1,81.48,0
female,white,1,0,none,0.3794,0.456,-0.3703,0.013,1,0,0,54.38,0
male,white,0,0,both,0.2551,0.3085,0.0,0.0549,3,0,0,63.9,0
female,white,0,0,none,0.2489,0.3673,0.0,0.5076,0,0,0,64.87,0
male,white,0,0,pell_grant,0.3532,0.3972,-0.1693,0.1433,1,1,0,75.03,1
female,white,1,0,none,0.3789,0.2713,-0.2346,0.0007,0,0,0,75.6,0
female,white,0,0,pell_grant,0.2868,0.6293,-0.4404,0.1722,3,0,0,50.05,0
female,hispanic_latino,0,0,both,0.226,0.203,-0.0185,0.0367,1,0,0,84.68,0
female,white,0,0,loans_only,0.2839,0.4032,-0.5964,0.3454,3,0,0,72.63,1
male,white,0,0,none,0.2752,0.4312,-0.0452,0.214,2,0,0,73.85,0
female,white,1,0,pell_grant,0.6445,0.1868,-0.081,-0.0525,1,0,1,58.57,0
female,white,0,0,pell_grant,0.4774,0.1775,0.0,-0.0316,0,1,1,54.22,0
male,white,0,0,pell_grant,0.388,0.1178,-0.1309,0.1393,1,0,0,69.74,0
female,hispanic_latino,1,0,none,0.4127,0.1868,-0.7151,0.0451,5,1,1,44.42,1
female,hispanic_latino,0,0,none,0.4736,0.4847,-0.3279,-0.0807,1,1,1,68.08,1
male,white,0,0,pell_grant,0.1604,0.2586,-0.3096,-0.0693,1,0,0,73.39,0
female,other,0,0,loans_only,0.5209,0.3747,-0.1765,0.0331,1,0,0,58.37,0
male,black,1,0,pell_grant,0.2075,0.5616,-0.1708,0.203,3,1,0,75.56,1
male,multiracial,1,0,pell_grant,0.277,0.1271,-0.2543,-0.0316,5,0,0,62.45,0
female,white,0,0,pell_grant,0.4592,0.2855,-0.1588,0.1724,4,0,0,63.75,0
female,hispanic_latino,1,0,loans_only,0.2031,0.5641,-0.4186,0.2944,8,1,0,56.1,1
female,hispanic_latino,0,0,none,0.5663,0.6948,-0.3123,0.2915,0,0,0,58.35,0
female,hispanic_latino,1,0,both,0.3385,0.4392,-0.4409,-0.3071,1,1,0,64.72,1
male,hispanic_latino,0,0,pell_grant,0.113,0.6746,0.0,-0.4124,2,1,0,66.11,1
male,white,0,0,pell_grant,0.6798,0.3696,-0.1398,-0.0051,3,1,0,54.45,1
female,white,1,1,both,0.2294,0.2168,0.0,0.019,2,0,0,69.66,0
male,black,0,0,none,0.5184,0.2445,-0.3953,0.1104,2,1,0,48.42,1
female,white,0,0,none,0.4632,0.102,-0.579,-0.2247,1,0,0,61.94,1
male,hispanic_latino,0,0,loans_only,0.8231,0.4633,-0.1367,0.2861,2,0,0,45.41,0
female,white,0,0,none,0.3683,0.221,-0.1894,0.1005,0,0,0,54.62,0
male,white,0,0,none,0.5327,0.439,-0.0671,0.3228,0,0,0,68.42,0
female,hispanic_latino,1,0,none,0.1968,0.3546,-0.5281,0.1582,2,0,0,41.29,0
female,hispanic_latino,0,0,pell_grant,0.1875,0.2263,0.0,-0.0235,4,0,0,62.35,0
female,white,0,0,pell_grant,0.3923,0.5597,-0.2281,0.0168,3,0,0,46.93,0
male,white,0,0,both,0.3289,0.3524,-0.3236,0.0834,1,1,0,79.53,0
male,white,0,0,loans_only,0.4905,0.3426,-0.4328,0.2958,3,1,0,63.56,1
male,hispanic_latino,0,0,pell_grant,0.3043,0.2468,-0.1046,-0.2593,2,1,0,52.61,0
